run_id	epoch	split	loss	accuracy	best_accuracy
2024-01-13 19:43:40.210792	1	train	0.03384448146820068	21.0	21.0
2024-01-13 19:43:40.210792	1	test	0.03207802046835422	25.3125	25.3125
2024-01-13 19:43:40.210792	2	train	0.03248443198204041	26.2	26.2
2024-01-13 19:43:40.210792	2	test	0.03064337332546711	28.925	28.925
2024-01-13 19:43:40.210792	3	train	0.03222865891456604	26.6	26.6
2024-01-13 19:43:40.210792	3	test	0.03269263917207718	24.7625	28.925
2024-01-13 19:43:40.210792	4	train	0.031724950551986694	31.8	31.8
2024-01-13 19:43:40.210792	4	test	0.03430419631302357	20.1375	28.925
2024-01-13 19:43:40.210792	5	train	0.03258555746078491	29.4	31.8
2024-01-13 19:43:40.210792	5	test	0.032205330044031144	26.8	28.925
2024-01-13 19:43:40.210792	6	train	0.02964410352706909	33.4	33.4
2024-01-13 19:43:40.210792	6	test	0.0393718641102314	17.175	28.925
2024-01-13 19:43:40.210792	7	train	0.03304084134101868	24.2	33.4
2024-01-13 19:43:40.210792	7	test	0.031230103343725203	25.3125	28.925
2024-01-13 19:43:40.210792	8	train	0.03073489737510681	30.4	33.4
2024-01-13 19:43:40.210792	8	test	0.030306356564164163	28.175	28.925
2024-01-13 19:43:40.210792	9	train	0.027880316734313966	36.8	36.8
2024-01-13 19:43:40.210792	9	test	0.029386860117316248	31.4125	31.4125
2024-01-13 19:43:40.210792	10	train	0.02854139256477356	36.8	36.8
2024-01-13 19:43:40.210792	10	test	0.03072870507836342	32.05	32.05
