run_id	epoch	split	loss	accuracy	best_accuracy
2024-01-12 16:04:33.491305	1	train	0.004683898289998372	99.66666666666667	99.66666666666667
2024-01-12 16:04:33.491305	1	test	0.00563709141779691	88.6	88.6
2024-01-12 16:04:33.491305	2	train	0.0005778519188364347	99.66666666666667	99.66666666666667
2024-01-12 16:04:33.491305	2	test	0.00620492725353688	87.4375	88.6
2024-01-12 16:04:33.491305	3	train	0.0002526466082781553	100.0	100.0
2024-01-12 16:04:33.491305	3	test	0.0059356976356357335	88.075	88.6
2024-01-12 16:04:33.491305	4	train	0.00015254774130880834	100.0	100.0
2024-01-12 16:04:33.491305	4	test	0.005667173059657216	88.35	88.6
2024-01-12 16:04:33.491305	5	train	0.00011888421916713317	100.0	100.0
2024-01-12 16:04:33.491305	5	test	0.0056024398971349	88.4625	88.6
2024-01-12 16:04:33.491305	6	train	0.00011333997671802839	100.0	100.0
2024-01-12 16:04:33.491305	6	test	0.005561497488990426	88.6375	88.6375
2024-01-12 16:04:33.491305	7	train	8.988611089686553e-05	100.0	100.0
2024-01-12 16:04:33.491305	7	test	0.0055234437184408305	88.75	88.75
2024-01-12 16:04:33.491305	8	train	6.607980467379093e-05	100.0	100.0
2024-01-12 16:04:33.491305	8	test	0.005580275533720851	88.625	88.75
2024-01-12 16:04:33.491305	9	train	7.014817868669828e-05	100.0	100.0
2024-01-12 16:04:33.491305	9	test	0.00566865287348628	88.3625	88.75
2024-01-12 16:04:33.491305	10	train	5.2712894200036925e-05	100.0	100.0
2024-01-12 16:04:33.491305	10	test	0.005647545821033418	88.3875	88.75
